854;Bande dessine adulte;26;Cet t-l [Texte imprim];Tamaki, Mariko
861;DVD > 12 ans;26;The Bridge [Images animes];
863;DVD tous publics;26;Cupcakes [Images animes];
866;CD adulte;26;Our love [Enregistrement sonore];Caribou
869;Livre adulte;26;Thalande : + plonges ! : 2015;Gloaguen, Philippe
876;CD adulte;25;Sometimes I sit and think, and sometimes I just sit [Enregistrement sonore];Barnett, Courtney
894;Livre adulte;25;Le pouvoir du moment prsent : guide d'veil spirituel [Texte imprim];Tolle, Eckhart
896;Bande dessine jeunesse;25;Danal;Sobral, Patrick
903;DVD tous publics;25;Downton Abbey [Images animes]. Saison 2. Episodes 7  8;
906;Nouveaut;25;Moderne Olympia [Texte imprim];Meurisse, Catherine
907;Livre jeunesse;25;Cla et la porte des fantmes [Texte imprim];Brisou-Pellen, velyne
909;Livre adulte;25;Madrid, Castille [texte imprim];Gloaguen, Philippe
915;Livre adulte;25;Portugal [Texte imprim];Montagnon, Denis
917;Livre adulte;25;Le zoo de Mengele [Texte imprim];Nygardshaug, Gert
919;Bande dessine jeunesse;25;Sugar soldier [Texte imprim]. 5;Sakai, Mayu
920;Livre adulte;25;L'le du serment [Texte imprim] : roman;May, Peter
922;DVD tous publics;25;Le promeneur d'oiseau [Images animes];
926;Nouveaut;25;Les initis [Texte imprim];Bronnec, Thomas
932;CD adulte;24;Alain Chamfort [enregistrement sonore];Chamfort, Alain
940;Livre adulte;24;Par-del nature et culture [Texte imprim];Descola, Philippe
943;Livre adulte;24;La mthode Schopendauer [Texte imprim];Yalom, Irvin D.
946;Livre adulte;24;Naples et la Cte amalfitaine;Bonetto, Cristian
952;Livre ado;24;L'ange gardien;Muchamore, Robert
966;Livre adulte;24;Niki de Saint Phalle [Texte imprim] : exposition, Grand Palais, 17 septembre 2014-02 fvrier 2015;
974;Livre adulte;24;Bretagne Nord [Texte imprim] : 2015;Gloaguen, Philippe
980;DVD nouveauts tous publics;23;The november man [Images animes];
984;Bande dessine ado;23;A l'aube d'une grande aventure [Texte imprim];Oda, Eiichiro
987;DVD tous publics;23;Les Soprano . Intgrale Saison 1 [Images animes];
991;Bande dessine jeunesse;23;Fairy Tail. 12;Mashima, Hiro
992;DVD tous publics;23;La nuit au muse 2 [images animes];
993;Bande dessine adulte;23;Ernest Latulippe;Loisel, Rgis
998;Livre adulte;23;Canaries;Quintero, Josephine
1000;Livre adulte;23;Le braconnier du lac perdu : roman;May, Peter
12;;242;Le chardonneret [Texte imprim] : roman;Tartt, Donna
14;DVD tous publics;208;Les combattants [Images animes];
15;Nouveaut;199;En finir avec Eddy Bellegueule [Texte imprim] : roman;Louis, douard
25;DVD tous publics;174;Mommy [Images animes];
26;;171;La gaiet [Texte imprim];Lvy, Justine
34;DVD jeunesse;147;La reine des neiges [Images animes];
36;Nouveaut;145;L'extraordinaire voyage du fakir qui tait rest coinc dans une armoire Ikea [Texte imprim];Purtolas, Romain
39;Livre ado;140;Le labyrinthe. 1;Dashner, James
53;Nouveaut;123;La carte et le territoire : roman;Houellebecq, Michel
54;Livre ado;122;Divergente : diffrente, dtermine, dangereuse. 1;Roth, Veronica
58;Livre adulte;119;L'effet papillon [Texte imprim] : La cinquime enqute du Dpartement V;Adler-Olsen, Jussi
63;Livre ado;114;Nos toiles contraires;Green, John
66;DVD tous publics;113;Magic in the Moonlight [Images animes];
68;DVD tous publics;112;Under the Skin [Images animes];
69;Nouveaut;112;Merci pour ce moment;Trierweiler, Valrie
75;DVD tous publics;110;Yves Saint Laurent [Images animes];
83;Livre jeunesse;105;Rodrick fait sa loi [Texte imprim];Kinney, Jeff
84;Livre adulte;105;La vrit sur l'affaire Harry Quebert : roman;Dicker, Jol
89;Livre adulte;101;Le collier rouge [Texte imprim] : roman;Rufin, Jean-Christophe
92;Livre adulte;99;At least for now [enregistrement sonore];Clementine, Benjamin
97;;97;L'emprise [Texte imprim];Dugain, Marc
104;Nouveaut;92;En France;Aubenas, Florence
109;Nouveaut;90;A toute preuve [Texte imprim];Coben, Harlan
110;DVD tous publics;89;Quai d'Orsay [Images animes];
113;Livre adulte;89;Debout-Pay [Texte imprim];Gauz
114;DVD tous publics;88;Game of Thrones [Images animes];
135;DVD tous publics;82;La vie d'Adle [Images animes];
141;DVD tous publics;81;Dans la cour [Images animes];
144;DVD tous publics;81;L'institutrice [Images animes];
150;;79;Les nuits de Reykjavik [texte imprim];Arnaldur Indridason
162;Nouveaut;76;Tu me manques;Coben, Harlan
163;;76;Tu aurais d me laisser mourir [Texte imprim];Lyfoung, Patricia
164;Livre adulte;76;Evariste [Texte imprim];Dsrable, Franois-Henri
168;Nouveaut;75;Une autre ide du bonheur [Texte imprim];Lvy, Marc
169;DVD > 12 ans;75;The Walking Dead [Images animes]. Intgrale Saison 4;
173;DVD tous publics;74;States of Grace [Images animes];
178;Livre adulte;72;Iles grecques et Athnes [Texte imprim] : sans la Crte et les les Ioniennes : 2014;Gloaguen, Philippe
182;Nouveaut;70;Les mes blesses [Texte imprim];Cyrulnik, Boris
187;Bande dessine jeunesse;69;Frres ennemis [Texte imprim];Sobral, Patrick
189;DVD tous publics;69;Downtown Abbey [Images animes];
192;Livre adulte;69;Portugal [Texte imprim];
195;Bande dessine ado;68;J'irai voir Venise [Texte imprim];Lyfoung, Patricia
196;Bande dessine jeunesse;68;Chi, une vie de chat. 3;Konami, K.
198;Livre adulte;68;Et soudain, tout change;Legardinier, Gilles
206;DVD tous publics;66;Downton Abbey [Images animes] : saison 2;
209;DVD tous publics;65;Les hritiers [Images animes];
212;Livre jeunesse;64;Coeur guimauve;Cassidy, Cathy
215;Nouveaut musique;64;A bouche que veux-tu [Enregistrement sonore];
218;DVD tous publics;63;Downton Abbey [Images animes];
219;DVD tous publics;63;Vie sauvage [Images animes];
220;CD adulte;62;In extremis [Enregistrement sonore];Cabrel, Francis
225;Bande dessine jeunesse;61;Main du futur [Texte imprim];Sobral, Patrick
234;Livre adulte;61;L'inconnu du Grand Canal [Texte imprim];Leon, Donna
236;DVD > 12 ans;61;Fury [Images animes];
239;;60;Quinquennat [Texte imprim];Dugain, Marc
242;Livre adulte;60;Les gens heureux lisent et boivent du caf;Martin-Lugand, Agns
246;DVD tous publics;60;American Bluff [Images animes];
247;Livre adulte;60;L'incolore Tsukuru Tazaki et ses annes de plerinage [Texte imprim];Murakami, Haruki
255;Bande dessine jeunesse;59;Chi, une vie de chat. 4;Konami, K.
259;DVD tous publics;59;Philomena [Images animes];
264;DVD tous publics;58;Breaking bad. Intgrale saison 1 [Images animes];
267;Livre adulte;58;Portugal [Texte imprim] : 2014;Gloaguen, Philippe
268;Livre jeunesse;58;Un coeur  prendre [Texte imprim];Kinney, Jeff
269;Nouveaut;58;Jacob, Jacob [Texte imprim];Zenatti, Valrie
278;DVD tous publics;57;Inside Llewyn Davis [Images animes];
288;CD adulte;55;Older [Enregistrement sonore];Naim, Yael
527;DVD tous publics;36;Borgen. Saison 3 [Images animes];
533;DVD tous publics;36;Captain America [Images animes] : Le soldat de l'hiver;
534;Bande dessine jeunesse;36;Fairy Tail [Texte imprim]. 38;Mashima, Hiro
540;DVD tous publics;36;Bodybuilder [Images animes];
549;Bande dessine adulte;35;La vie secrte des jeunes [Texte imprim];Sattouf, Riad
551;Livre adulte;35;Antigone [Texte imprim];Anouilh, Jean
553;Bande dessine jeunesse;35;Jadina;Sobral, Patrick
563;Livre adulte;35;Bain de lune [Texte imprim];Lahens, Yanick
567;Bande dessine adulte;35;Bienvenue [Texte imprim];Abouet, Marguerite
568;DVD tous publics;35;Grace de Monaco [Images animes];
572;Livre adulte;34;Rue des boutiques obscures [Texte imprim];Modiano, Patrick
573;DVD jeunesse;34;Harry Potter et le Prince de sang-ml [Images animes];Yates, David
577;Nouveaut;34;Tu mourras moins bte. 1. La science, c'est pas du cinma !;Montaigne, Marion
584;DVD jeunesse;34;Mon voisin Totoro [Images animes];
587;Bande dessine adulte;34;Science un jour, science toujours ! [Texte imprim];Montaigne, Marion
588;Livre adulte;34;New York [Texte imprim];St Louis, Regis
594;DVD nouveauts tous publics;33;'71 [Images animes];
596;Livre jeunesse;33;Minuit [Texte imprim];Hunter, Erin
600;Livre adulte;33;Islande;Parnell, Fran
607;Livre adulte;33;Portugal [Texte imprim];
609;Nouveaut;33;L'homme de la montagne [Texte imprim] : roman;Maynard, Joyce
618;Nouveaut musique;33;Vieux frres [enregistrement sonore] : partie 2;
619;;32;Le principe [Texte imprim];Ferrari, Jrme
625;DVD tous publics;32;Harry Potter  l'cole des sorciers [Images animes];Columbus, Chris
629;Bande dessine jeunesse;32;Chi, une vie de chat. 9;Konami, Kanata
633;Bande dessine adulte;32;Mauvais genre [texte imprim];Cruchaudet, Chlo
641;Livre ado;32;Ma soeur est une artiste de guerre [Texte imprim];Carteron, Marine
643;;32;Cherub [Texte imprim]. 16. Hors-la-loi;Muchamore, Robert
650;Bande dessine adulte;31;Amour et mort [Texte imprim];Kirkman, Robert
656;Livre ado;31;Rouge rubis;Gier, Kerstin
662;DVD tous publics;31;Zero Dark Thirty [Images animes];
668;Livre adulte;31;Les mots qu'on ne me dit pas [Texte imprim];Poulain, Vronique
670;Livre adulte;31;Cuba [Texte imprim] : 2015;Gloaguen, Philippe
671;Livre adulte;31;Vietnam [Texte imprim];Gloaguen, Philippe
674;CD adulte;31;Stratgie de l'inespoir [Enregistrement sonore];Thifaine, Hubert-Flix
676;Nouveaut;31;Dix-sept ans [Texte imprim];Schneck, Colombe
678;DVD tous publics;31;Mademoiselle Julie [Images animes];
699;Livre adulte;30;Aux animaux la guerre [Texte imprim];Mathieu, Nicolas
702;Livre adulte;30;Les neuf cercles [Texte imprim];Ellory, Roger Jon
704;DVD tous publics;30;Serena [Images animes];
706;DVD tous publics;29;Mary Poppins [Images animes];Stevenson, Robert
713;DVD tous publics;29;Sherlock [Images animes] : saison 1 ; Benedict Cumberbatch, Una Stubbs act.
716;;29;Une danse avec les dragons [Texte imprim];Martin, George R.R.
719;DVD tous publics;29;Conversation secrte [Images animes];
724;Nouveaut;29;Murmurer  l'oreille des femmes [Texte imprim];Kennedy, Douglas
725;DVD tous publics;29;Treme [Images animes];
729;DVD tous publics;29;Rectify [Images animes];
731;DVD tous publics;29;Xenia [Images animes];
740;Bande dessine jeunesse;28;Journal infime [Texte imprim];Neel, Julien
741;DVD tous publics;28;C'est dur d'tre aim par des cons [Images animes];Leconte, Daniel
749;Bande dessine jeunesse;28;Anatole Latuile. 6. Pas de panique !;Didier, Anne
766;DVD tous publics;28;Babysitting [Images animes];
772;Nouveaut musique;28;Paris [Enregistrement sonore];Zaz
789;DVD tous publics;27;Imitation Game [Images animes];
799;Livre adulte;27;L'adulte surdou : apprendre  faire simple quand on est compliqu;Kermadec, Monique de
813;Livre adulte;27;Madre [Texte imprim];Follet, Jean-Philippe
815;Livre adulte;27;Italie du Sud [Texte imprim];Bonetto, Cristian
819;Livre adulte;27;Dans le jardin de l'ogre [Texte imprim];Slimani, Lela
833;Livre Fonds spcialiss;26;Ma vie balagan;Loridan-Ivens, Marceline
847;DVD tous publics;26;Downton Abbey [Images animes]. Saison 2. Episodes 1  6;
850;DVD tous publics;26;Homeland. Saison 2 [Images animes];
858;Bande dessine jeunesse;26;Mairunovich [Texte imprim]. 5;Sato, Zakuri
865;;26;Reconqurir le moment prsent... et votre vie [Texte imprim] : la mditation de la pleine conscience pour les dbutants;Kabat-Zinn, Jon
867;CD adulte;26;Ides blanches [Enregistrement sonore];Vianney
874;DVD tous publics;25;La maison de poupe [Images animes];
877;Livre adulte;25;Tout peut changer [Texte imprim] : capitalisme et changement climatique;Klein, Naomi
879;DVD tous publics;25;The Riot Club [Images animes];
900;Livre adulte;25;Romans;Modiano, Patrick
913;Nouveaut;25;Une enfance de rve [Texte imprim];Millet, Catherine
916;DVD tous publics;25;At Berkeley [Images animes];
918;Livre adulte;25;Paris vraiment pas cher 2015 [Texte imprim];Riou, Anne
934;Nouveaut;24;Prenez votre sant en main !;Saldmann, Frdric
938;Livre adulte;24;Fragments d'un discours amoureux [Texte imprim];Barthes, Roland
939;Bande dessine adulte;24;Aya de Yopougon. 2 [Texte imprim];Abouet, Marguerite
944;Livre adulte;24;Antimanuel d'conomie. 2. Les cigales [Texte imprim];Maris, Bernard
957;Nouveaut musique;24;If you wait [enregistrement sonore];
958;Livre adulte;24;Thalande [texte imprim] : 2014;Gloaguen, Philippe
959;Livre adulte;24;Florence [Texte imprim] : 2014;Gloaguen, Philippe
967;DVD tous publics;24;Du goudron et des plumes [Images animes];
971;DVD tous publics;24;Nos pires voisins [Images animes];
973;Livre adulte;24;Dieux de la pluie [Texte imprim];Burke, James Lee
976;DVD tous publics;23;Downton Abbey. Saison 4. pisodes 7  9 [Images animes];
981;Nouveaut musique;23;Sound & color [Enregistrement sonore];
988;Revue adulte;23;Beaux-arts magazine [texte imprim];
990;Bande dessine adulte;23;Montral;Loisel, Rgis
994;Livre adulte;23;Retour  Reims;Eribon, Didier
995;Bande dessine jeunesse;23;Chat mchant;Guibert, Emmanuel
478;Bande dessine ado;39;Le spectre de la Bastille [Texte imprim]. 2;Lyfoung, Patricia
482;DVD tous publics;39;Marie Heurtin [Images animes];
490;DVD tous publics;38;Winter sleep [Images animes];
495;DVD tous publics;38;White Bird [Images animes];
499;DVD tous publics;37;French [Images animes];
962;Livre adulte;24;Croatie [Texte imprim] : 2014-2015;
968;;24;Debout dans la tombe d'un autre [Texte imprim];Rankin, Ian
969;Bande dessine jeunesse;24;Mairunovich [Texte imprim]. 7;Sato, Zakuri
975;DVD tous publics;23;Downton Abbey. Saison 4. pisodes 1  6 [Images animes];
977;DVD tous publics;23;Les opportunistes [Images animes];
979;DVD nouveauts tous publics;23;Les nouveaux sauvages [Images animes];
983;Bande dessine ado;23;Pit filiale [Texte imprim];Oda, Eiichiro
996;DVD tous publics;23;Breaking bad. Saison 2. pisodes 1  7 [Images animes];
290;Nouveaut musique;55;The magic whip [Enregistrement sonore];
292;Livre adulte;55;Le code de la route Rousseau [Texte imprim] : dition 2015;
298;Livre adulte;54;Un monde flamboyant [Texte imprim];Hustvedt, Siri
302;DVD nouveauts tous publics;53;Paddington [Images animes];
315;Livre adulte;52;Venise [Texte imprim];Gloaguen, Philippe
318;;51;Les apparences;Flynn, Gillian
322;Livre ado;50;L'embrasement;Collins, Suzanne
326;Livre adulte;50;Islande : 2013-2014;Gloaguen, Philippe
329;DVD tous publics;50;Detective Dee 2 [Images animes] : La lgende du dragon des mers;
330;Bande dessine jeunesse;50;Le bton de Plutarque [Texte imprim];Sente, Yves
333;DVD tous publics;49;Le voyage de Chihiro [Images animes];Miyazaki, Hayao
334;DVD tous publics;49;Mad Men [Images animes] : saison 5;
344;DVD tous publics;48;All Is Lost [Images animes];
346;DVD > 12 ans;48;The Homesman [Images animes];
348;DVD tous publics;48;Malfique [Images animes];
350;Livre adulte;48;Une femme blesse [Texte imprim];Carrre d'Encausse, Marina
351;DVD tous publics;48;Bon rtablissement [Images animes];
355;Bande dessine jeunesse;47;La pierre de Jovnia [Texte imprim];Sobral, Patrick
357;DVD tous publics;47;Breaking Bad [Images animes];
362;;47;Le dernier des cinq trsors [Texte imprim];Chamblain, Joris
